year,data_status_code,property_type_sort,property_type_code,property_type,market_segment_sort,market_segment_code,market_segment,district_sort,district_code,district,num_units,price_per_m2,median_price,total_price,num_units_clean
2014,D,1,22,Kauf,1,J,Ja,44,44,Hard,6–8,6207.0,180000.0,1995000.0,6.0
2014,D,1,22,Kauf,1,J,Ja,50,5,Kreis 5,212,12168.0,1150000.0,266441685.0,212.0
2014,D,1,22,Kauf,1,J,Ja,52,52,Escher Wyss,212,12168.0,1150000.0,266441685.0,212.0
2014,D,1,22,Kauf,1,J,Ja,60,6,Kreis 6,20-25,11056.0,912438.0,29909300.0,20.0
2014,D,1,22,Kauf,1,J,Ja,61,61,Unterstrass,13,10400.0,1110000.0,15438000.0,13.0
2014,D,1,22,Kauf,1,J,Ja,63,63,Oberstrass,12,12664.0,844719.0,14471300.0,12.0
2014,D,1,22,Kauf,1,J,Ja,70,7,Kreis 7,98,13549.0,1710000.0,178511967.0,98.0
2014,D,1,22,Kauf,1,J,Ja,71,71,Fluntern,36,15148.0,2192500.0,84335500.0,36.0
2014,D,1,22,Kauf,1,J,Ja,72,72,Hottingen,19,12182.0,1300000.0,30462793.0,19.0
2014,D,1,22,Kauf,1,J,Ja,73,73,Hirslanden,5,15000.0,1500000.0,8010000.0,5.0
2014,D,1,22,Kauf,1,J,Ja,74,74,Witikon,38,11189.0,1497500.0,55703674.0,38.0
2014,D,1,22,Kauf,1,J,Ja,80,8,Kreis 8,27,13722.0,1600000.0,48030000.0,27.0
2014,D,1,22,Kauf,1,J,Ja,81,81,Seefeld,5,14316.0,1360000.0,7965000.0,5.0
2014,D,1,22,Kauf,1,J,Ja,82,82,Mühlebach,8,13989.0,1267500.0,13025000.0,8.0
2014,D,1,22,Kauf,1,J,Ja,83,83,Weinegg,14,13557.0,1625000.0,27040000.0,14.0
2014,D,1,22,Kauf,1,J,Ja,90,9,Kreis 9,63,10291.0,910000.0,61772467.0,63.0
2014,D,1,22,Kauf,1,J,Ja,91,91,Albisrieden,18,7779.0,722500.0,13649475.0,18.0
2014,D,1,22,Kauf,1,J,Ja,92,92,Altstetten,45,10964.0,935000.0,48122992.0,45.0
2014,D,1,22,Kauf,1,J,Ja,100,10,Kreis 10,53,10526.0,1037000.0,58589961.0,53.0
2014,D,1,22,Kauf,1,J,Ja,101,101,Höngg,40,10609.0,1048500.0,45713411.0,40.0
2014,D,1,22,Kauf,1,J,Ja,102,102,Wipkingen,13-17,10521.0,1021550.0,12876550.0,13.0
2014,D,1,22,Kauf,1,J,Ja,110,11,Kreis 11,88,7610.0,716500.0,62857002.0,88.0
2014,D,1,22,Kauf,1,J,Ja,111,111,Affoltern,21,8350.0,835000.0,19091754.0,21.0
2014,D,1,22,Kauf,1,J,Ja,115,115,Oerlikon,25,8571.0,600000.0,16012000.0,25.0
2014,D,1,22,Kauf,1,J,Ja,119,119,Seebach,42,7150.0,655000.0,27753248.0,42.0
2014,D,1,22,Kauf,1,J,Ja,120,12,Kreis 12,41,9677.0,965000.0,40870922.0,41.0
2014,D,1,22,Kauf,1,J,Ja,121,121,Saatlen,18–20,10350.0,872500.0,17600000.0,18.0
2014,D,1,22,Kauf,1,J,Ja,122,122,Schwamendingen-Mitte,20,9287.0,1111000.0,22520922.0,20.0
2015,D,1,22,Kauf,1,J,Ja,0,0,Zurich (Total),850,11015.0,1160000.0,1100525659.0,850.0
2015,D,1,22,Kauf,1,J,Ja,10,1,Kreis 1,4,13523.0,1275000.0,4830000.0,4.0
2015,D,1,22,Kauf,1,J,Ja,20,2,Kreis 2,63,12644.0,1140000.0,82819406.0,63.0
2015,D,1,22,Kauf,1,J,Ja,21,21,Wollishofen,22,11445.0,1135000.0,26270345.0,22.0
2015,D,1,22,Kauf,1,J,Ja,23,23,Leimbach,15-19,10238.0,1038000.0,15863000.0,15.0
2015,D,1,22,Kauf,1,J,Ja,24,24,Enge,26,13295.0,1245491.0,40686061.0,26.0
2015,D,1,22,Kauf,1,J,Ja,30,3,Kreis 3,59-65,10882.0,1215000.0,69365269.0,59.0
2015,D,1,22,Kauf,1,J,Ja,31,31,Alt-Wiedikon,45-49,10786.0,1280000.0,54935269.0,45.0
2015,D,1,22,Kauf,1,J,Ja,33,33,Friesenberg,5,9636.0,625000.0,3160000.0,5.0
2015,D,1,22,Kauf,1,J,Ja,34,34,Sihlfeld,9,12000.0,1340000.0,11270000.0,9.0
2015,D,1,22,Kauf,1,J,Ja,40,4,Kreis 4,63,14263.0,1632201.0,114633781.0,63.0
2015,D,1,22,Kauf,1,J,Ja,42,42,Langstrasse,58,14569.0,1720407.0,113248310.0,58.0
2015,D,1,22,Kauf,1,J,Ja,44,44,Hard,5,5896.0,175000.0,1385471.0,5.0
2015,D,1,22,Kauf,1,J,Ja,50,5,Kreis 5,181,11429.0,1195000.0,231996803.0,181.0
2015,D,1,22,Kauf,1,J,Ja,52,52,Escher Wyss,178-180,11462.0,1197500.0,231056803.0,178.0
2015,D,1,22,Kauf,1,J,Ja,60,6,Kreis 6,94,9462.0,1172500.0,119981100.0,94.0
2015,D,1,22,Kauf,1,J,Ja,61,61,Unterstrass,75,8923.0,1155000.0,91290000.0,75.0
2015,D,1,22,Kauf,1,J,Ja,63,63,Oberstrass,19,14615.0,1650000.0,28691100.0,19.0
2015,D,1,22,Kauf,1,J,Ja,70,7,Kreis 7,84,13390.0,1752500.0,155336864.0,84.0
2015,D,1,22,Kauf,1,J,Ja,71,71,Fluntern,40,14694.0,2042500.0,91921000.0,40.0
2015,D,1,22,Kauf,1,J,Ja,72,72,Hottingen,10,10497.0,1300000.0,14180000.0,10.0
2015,D,1,22,Kauf,1,J,Ja,73,73,Hirslanden,6,14356.0,1532500.0,9395000.0,6.0
2015,D,1,22,Kauf,1,J,Ja,74,74,Witikon,28,12185.0,1353250.0,39840864.0,28.0
2015,D,1,22,Kauf,1,J,Ja,80,8,Kreis 8,35,13333.0,1638000.0,56530000.0,35.0
2015,D,1,22,Kauf,1,J,Ja,81,81,Seefeld,4,18800.0,1988066.0,7520000.0,4.0
2015,D,1,22,Kauf,1,J,Ja,82,82,Mühlebach,22,13417.0,1151430.0,35250000.0,22.0
2015,D,1,22,Kauf,1,J,Ja,83,83,Weinegg,9,12654.0,1650000.0,13760000.0,9.0
2015,D,1,22,Kauf,1,J,Ja,90,9,Kreis 9,49,9405.0,880000.0,48355326.0,49.0
2015,D,1,22,Kauf,1,J,Ja,91,91,Albisrieden,27,8303.0,750000.0,22605326.0,27.0
2015,D,1,22,Kauf,1,J,Ja,92,92,Altstetten,22,10219.0,1075000.0,25750000.0,22.0
2015,D,1,22,Kauf,1,J,Ja,100,10,Kreis 10,59,9300.0,870000.0,58152100.0,59.0
2015,D,1,22,Kauf,1,J,Ja,101,101,Höngg,34,10665.0,1000000.0,38420000.0,34.0
2015,D,1,22,Kauf,1,J,Ja,102,102,Wipkingen,25,8167.0,465000.0,19732100.0,25.0
2015,D,1,22,Kauf,1,J,Ja,110,11,Kreis 11,132,8441.0,914772.0,135425012.0,132.0
2015,D,1,22,Kauf,1,J,Ja,111,111,Affoltern,26-30,7241.0,730500.0,18351300.0,26.0
2015,D,1,22,Kauf,1,J,Ja,115,115,Oerlikon,36,11250.0,1555000.0,48975000.0,36.0
2015,D,1,22,Kauf,1,J,Ja,119,119,Seebach,70,8392.0,950000.0,68098712.0,70.0
2015,D,1,22,Kauf,1,J,Ja,120,12,Kreis 12,27,9182.0,800000.0,23100000.0,27.0
2015,D,1,22,Kauf,1,J,Ja,122,122,Schwamendingen-Mitte,24–26,8689.0,780000.0,19410000.0,24.0
2016,D,1,22,Kauf,1,J,Ja,0,0,Zurich (Total),672,10947.0,1150000.0,888375698.0,672.0
2016,D,1,22,Kauf,1,J,Ja,10,1,Kreis 1,4,19007.0,600500.0,4471000.0,4.0
2016,D,1,22,Kauf,1,J,Ja,20,2,Kreis 2,71,13261.0,1400000.0,108476561.0,71.0
2016,D,1,22,Kauf,1,J,Ja,21,21,Wollishofen,22,12700.0,1690000.0,36615000.0,22.0
2016,D,1,22,Kauf,1,J,Ja,23,23,Leimbach,9,8671.0,750000.0,6876000.0,9.0
2016,D,1,22,Kauf,1,J,Ja,24,24,Enge,40,14631.0,1495000.0,64985561.0,40.0
2016,D,1,22,Kauf,1,J,Ja,30,3,Kreis 3,32,12365.0,1035000.0,34959282.0,32.0
2016,D,1,22,Kauf,1,J,Ja,31,31,Alt-Wiedikon,23,12551.0,1150000.0,27176282.0,23.0
2016,D,1,22,Kauf,1,J,Ja,34,34,Sihlfeld,6-10,11893.0,980000.0,6458000.0,6.0
2016,D,1,22,Kauf,1,J,Ja,40,4,Kreis 4,20,6207.0,328035.0,12527000.0,20.0
2016,D,1,22,Kauf,1,J,Ja,42,42,Langstrasse,13,5970.0,332370.0,9730000.0,13.0
2016,D,1,22,Kauf,1,J,Ja,44,44,Hard,4–6,7069.0,205000.0,1847000.0,4.0
2016,D,1,22,Kauf,1,J,Ja,50,5,Kreis 5,66,13102.0,1262000.0,96391000.0,66.0
2016,D,1,22,Kauf,1,J,Ja,51,51,Gewerbeschule,9,9059.0,845000.0,7625000.0,9.0
2016,D,1,22,Kauf,1,J,Ja,52,52,Escher Wyss,57,13627.0,1390000.0,88766000.0,57.0
2016,D,1,22,Kauf,1,J,Ja,60,6,Kreis 6,134,10000.0,1264000.0,183761000.0,134.0
2016,D,1,22,Kauf,1,J,Ja,61,61,Unterstrass,117,9769.0,1245000.0,153218000.0,117.0
2016,D,1,22,Kauf,1,J,Ja,63,63,Oberstrass,17,14625.0,1820000.0,30543000.0,17.0
2016,D,1,22,Kauf,1,J,Ja,70,7,Kreis 7,85-97,14338.0,1680000.0,158660285.0,85.0
2016,D,1,22,Kauf,1,J,Ja,71,71,Fluntern,30-34,15425.0,1766000.0,59687000.0,30.0
2016,D,1,22,Kauf,1,J,Ja,72,72,Hottingen,16,20084.0,2425000.0,37726111.0,16.0
2016,D,1,22,Kauf,1,J,Ja,73,73,Hirslanden,10,13905.0,1790000.0,16475000.0,10.0
2016,D,1,22,Kauf,1,J,Ja,74,74,Witikon,29,13018.0,1445000.0,44772174.0,29.0
2016,D,1,22,Kauf,1,J,Ja,80,8,Kreis 8,30-36,17548.0,1675000.0,62910000.0,30.0
2016,D,1,22,Kauf,1,J,Ja,82,82,Mühlebach,25,17548.0,1650000.0,53655000.0,25.0
2016,D,1,22,Kauf,1,J,Ja,83,83,Weinegg,3-9,15342.0,1795000.0,5845000.0,3.0
2016,D,1,22,Kauf,1,J,Ja,90,9,Kreis 9,40-44,10266.0,900000.0,36071000.0,40.0
2016,D,1,22,Kauf,1,J,Ja,91,91,Albisrieden,13,8471.0,738000.0,9775000.0,13.0
2016,D,1,22,Kauf,1,J,Ja,92,92,Altstetten,27,10784.0,975000.0,26296000.0,27.0
2016,D,1,22,Kauf,1,J,Ja,100,10,Kreis 10,69,10703.0,925000.0,70582400.0,69.0
2016,D,1,22,Kauf,1,J,Ja,101,101,Höngg,17-26,10383.0,1400000.0,31835000.0,17.0
2016,D,1,22,Kauf,1,J,Ja,102,102,Wipkingen,43,10844.0,875000.0,38747400.0,43.0
2016,D,1,22,Kauf,1,J,Ja,110,11,Kreis 11,104,8576.0,965000.0,106384170.0,104.0
2016,D,1,22,Kauf,1,J,Ja,111,111,Affoltern,44,8022.0,940000.0,41014500.0,44.0
2016,D,1,22,Kauf,1,J,Ja,115,115,Oerlikon,20,10257.0,1050000.0,22512000.0,20.0
2016,D,1,22,Kauf,1,J,Ja,119,119,Seebach,40,9791.0,955000.0,42857670.0,40.0
2016,D,1,22,Kauf,1,J,Ja,120,12,Kreis 12,17,7946.0,1033000.0,13182000.0,17.0
2016,D,1,22,Kauf,1,J,Ja,122,122,Schwamendingen-Mitte,5–7,5132.0,390000.0,2775000.0,5.0
2016,D,1,22,Kauf,1,J,Ja,123,123,Hirzenbach,9,9000.0,1121000.0,9537000.0,9.0
2017,D,1,22,Kauf,1,J,Ja,0,0,Zurich (Total),546,12195.0,1287500.0,820960236.0,546.0
2017,D,1,22,Kauf,1,J,Ja,10,1,Kreis 1,6,14176.0,1330769.0,8410000.0,6.0
2017,D,1,22,Kauf,1,J,Ja,11,11,Rathaus,3–5,14176.0,1580000.0,7480000.0,3.0
2017,D,1,22,Kauf,1,J,Ja,20,2,Kreis 2,41,14598.0,1805000.0,76412341.0,41.0
2017,D,1,22,Kauf,1,J,Ja,21,21,Wollishofen,13,12789.0,1215000.0,21775000.0,13.0
2017,D,1,22,Kauf,1,J,Ja,23,23,Leimbach,4,8612.0,895000.0,3810000.0,4.0
2017,D,1,22,Kauf,1,J,Ja,24,24,Enge,24,15676.0,2021651.0,50827341.0,24.0
2017,D,1,22,Kauf,1,J,Ja,30,3,Kreis 3,49,12588.0,1170000.0,65412000.0,49.0
2017,D,1,22,Kauf,1,J,Ja,31,31,Alt-Wiedikon,8,11902.0,1220000.0,11215000.0,8.0
2017,D,1,22,Kauf,1,J,Ja,34,34,Sihlfeld,41,12603.0,1170000.0,54197000.0,41.0
2017,D,1,22,Kauf,1,J,Ja,40,4,Kreis 4,11,10957.0,325000.0,5487500.0,11.0
2017,D,1,22,Kauf,1,J,Ja,44,44,Hard,8–10,10084.0,307500.0,3967500.0,8.0
2017,D,1,22,Kauf,1,J,Ja,50,5,Kreis 5,86,10960.0,1271600.0,117914166.0,86.0
2017,D,1,22,Kauf,1,J,Ja,52,52,Escher Wyss,83–85,10909.0,1271600.0,114649166.0,83.0
2017,D,1,22,Kauf,1,J,Ja,60,6,Kreis 6,53,12843.0,1480000.0,84346433.0,53.0
2017,D,1,22,Kauf,1,J,Ja,61,61,Unterstrass,45,12571.0,1470000.0,67034333.0,45.0
2017,D,1,22,Kauf,1,J,Ja,63,63,Oberstrass,8,16734.0,2350050.0,17312100.0,8.0
2017,D,1,22,Kauf,1,J,Ja,70,7,Kreis 7,70,14013.0,1565000.0,130868795.0,70.0
2017,D,1,22,Kauf,1,J,Ja,71,71,Fluntern,25-29,16077.0,1580000.0,56994000.0,25.0
2017,D,1,22,Kauf,1,J,Ja,72,72,Hottingen,13,14356.0,1890000.0,29133795.0,13.0
2017,D,1,22,Kauf,1,J,Ja,73,73,Hirslanden,6,16396.0,1950000.0,11610000.0,6.0
2017,D,1,22,Kauf,1,J,Ja,74,74,Witikon,22,11124.0,1409000.0,33131000.0,22.0
2017,D,1,22,Kauf,1,J,Ja,80,8,Kreis 8,34-40,17098.0,2483922.0,106950380.0,34.0
2017,D,1,22,Kauf,1,J,Ja,81,81,Seefeld,5,16590.0,1907880.0,10352880.0,5.0
2017,D,1,22,Kauf,1,J,Ja,82,82,Mühlebach,9,16786.0,3100000.0,38530000.0,9.0
2017,D,1,22,Kauf,1,J,Ja,83,83,Weinegg,20,18076.0,2502500.0,58067500.0,20.0
2017,D,1,22,Kauf,1,J,Ja,90,9,Kreis 9,28-34,9351.0,783500.0,24255110.0,28.0
2017,D,1,22,Kauf,1,J,Ja,91,91,Albisrieden,12,9285.0,750000.0,9303110.0,12.0
2017,D,1,22,Kauf,1,J,Ja,92,92,Altstetten,16,9588.0,930000.0,14952000.0,16.0
2017,D,1,22,Kauf,1,J,Ja,100,10,Kreis 10,50-56,10541.0,927500.0,59753560.0,50.0
2017,D,1,22,Kauf,1,J,Ja,101,101,Höngg,31,10556.0,950000.0,37472500.0,31.0
2017,D,1,22,Kauf,1,J,Ja,102,102,Wipkingen,19,10526.0,920000.0,22281060.0,19.0
2017,D,1,22,Kauf,1,J,Ja,110,11,Kreis 11,110,11173.0,1064000.0,136170951.0,110.0
2017,D,1,22,Kauf,1,J,Ja,111,111,Affoltern,27,10532.0,900000.0,27049000.0,27.0
2017,D,1,22,Kauf,1,J,Ja,115,115,Oerlikon,44-48,12608.0,1597500.0,72761112.0,44.0
2017,D,1,22,Kauf,1,J,Ja,119,119,Seebach,35,9200.0,900000.0,36360839.0,35.0
2017,D,1,22,Kauf,1,J,Ja,120,12,Kreis 12,8-16,9004.0,592500.0,4979000.0,8.0
2017,D,1,22,Kauf,1,J,Ja,122,122,Schwamendingen-Mitte,4,9615.0,677000.0,2824000.0,4.0
2018,D,1,22,Kauf,1,J,Ja,0,0,Zurich (Total),584,11696.0,1172000.0,766011287.0,584.0
2018,D,1,22,Kauf,1,J,Ja,10,1,Kreis 1,4-12,22031.0,1562500.0,5985000.0,4.0
2018,D,1,22,Kauf,1,J,Ja,20,2,Kreis 2,113,9966.0,1060123.0,140603671.0,113.0
2018,D,1,22,Kauf,1,J,Ja,21,21,Wollishofen,89,9704.0,996000.0,99531171.0,89.0
2018,D,1,22,Kauf,1,J,Ja,23,23,Leimbach,7,9402.0,1100000.0,6800000.0,7.0
2018,D,1,22,Kauf,1,J,Ja,24,24,Enge,17,17454.0,2045000.0,34272500.0,17.0
2018,D,1,22,Kauf,1,J,Ja,30,3,Kreis 3,67,12099.0,1250000.0,78049750.0,67.0
2018,D,1,22,Kauf,1,J,Ja,31,31,Alt-Wiedikon,51,12216.0,1250000.0,60776990.0,51.0
2018,D,1,22,Kauf,1,J,Ja,33,33,Friesenberg,3-9,12048.0,695431.0,1870000.0,3.0
2018,D,1,22,Kauf,1,J,Ja,34,34,Sihlfeld,13–15,13563.0,1420000.0,15402760.0,13.0
2018,D,1,22,Kauf,1,J,Ja,40,4,Kreis 4,6,11395.0,1607000.0,8439000.0,6.0
2018,D,1,22,Kauf,1,J,Ja,42,42,Langstrasse,3–5,11565.0,1650000.0,8019000.0,3.0
2018,D,1,22,Kauf,1,J,Ja,50,5,Kreis 5,20,15161.0,1482500.0,34402000.0,20.0
2018,D,1,22,Kauf,1,J,Ja,52,52,Escher Wyss,17–19,15566.0,1492500.0,33482000.0,17.0
2018,D,1,22,Kauf,1,J,Ja,60,6,Kreis 6,49,13207.0,1589000.0,79987500.0,49.0
2018,D,1,22,Kauf,1,J,Ja,61,61,Unterstrass,18,13831.0,1617500.0,30502000.0,18.0
2018,D,1,22,Kauf,1,J,Ja,63,63,Oberstrass,31,13118.0,1589000.0,49485500.0,31.0
2018,D,1,22,Kauf,1,J,Ja,70,7,Kreis 7,84,12204.0,1377500.0,135565505.0,84.0
2018,D,1,22,Kauf,1,J,Ja,71,71,Fluntern,14,16166.0,2250000.0,34083033.0,14.0
2018,D,1,22,Kauf,1,J,Ja,72,72,Hottingen,15,15594.0,1807143.0,31644339.0,15.0
2018,D,1,22,Kauf,1,J,Ja,73,73,Hirslanden,4,11602.0,796667.0,4118333.0,4.0
2018,D,1,22,Kauf,1,J,Ja,74,74,Witikon,51,11325.0,1260000.0,65719800.0,51.0
2018,D,1,22,Kauf,1,J,Ja,80,8,Kreis 8,22,15642.0,1675000.0,42954298.0,22.0
2018,D,1,22,Kauf,1,J,Ja,82,82,Mühlebach,6–8,16106.0,2225000.0,12065000.0,6.0
2018,D,1,22,Kauf,1,J,Ja,83,83,Weinegg,13,12687.0,1540000.0,24025000.0,13.0
2018,D,1,22,Kauf,1,J,Ja,90,9,Kreis 9,85,12073.0,1050000.0,95253568.0,85.0
2018,D,1,22,Kauf,1,J,Ja,91,91,Albisrieden,51,12027.0,1015000.0,57682818.0,51.0
2018,D,1,22,Kauf,1,J,Ja,92,92,Altstetten,34,12152.0,1060000.0,37570750.0,34.0
2018,D,1,22,Kauf,1,J,Ja,100,10,Kreis 10,40,11410.0,1100000.0,50404568.0,40.0
2018,D,1,22,Kauf,1,J,Ja,101,101,Höngg,27,10089.0,980490.0,34141790.0,27.0
2018,D,1,22,Kauf,1,J,Ja,102,102,Wipkingen,13,12361.0,1125000.0,16262778.0,13.0
2018,D,1,22,Kauf,1,J,Ja,110,11,Kreis 11,74,9444.0,877500.0,71115427.0,74.0
2018,D,1,22,Kauf,1,J,Ja,111,111,Affoltern,27,8533.0,940000.0,24270000.0,27.0
2018,D,1,22,Kauf,1,J,Ja,115,115,Oerlikon,15,11500.0,1050000.0,15665427.0,15.0
2018,D,1,22,Kauf,1,J,Ja,119,119,Seebach,32,9132.0,710000.0,31180000.0,32.0
2018,D,1,22,Kauf,1,J,Ja,120,12,Kreis 12,20,11059.0,1205000.0,23251000.0,20.0
2018,D,1,22,Kauf,1,J,Ja,122,122,Schwamendingen-Mitte,17–19,11066.0,1310000.0,20241000.0,17.0
2019,D,1,22,Kauf,1,J,Ja,0,0,Zurich (Total),448,12622.0,1282500.0,633574414.0,448.0
2019,D,1,22,Kauf,1,J,Ja,10,1,Kreis 1,5,12857.0,379000.0,3969000.0,5.0
2019,D,1,22,Kauf,1,J,Ja,11,11,Rathaus,5,12857.0,379000.0,3969000.0,5.0
2019,D,1,22,Kauf,1,J,Ja,20,2,Kreis 2,31,14851.0,1500000.0,50221500.0,31.0
2019,D,1,22,Kauf,1,J,Ja,21,21,Wollishofen,14,13392.0,1400000.0,20789000.0,14.0
2019,D,1,22,Kauf,1,J,Ja,23,23,Leimbach,7,6517.0,665000.0,5565000.0,7.0
2019,D,1,22,Kauf,1,J,Ja,24,24,Enge,10,16672.0,2145000.0,23867500.0,10.0
2019,D,1,22,Kauf,1,J,Ja,30,3,Kreis 3,17,10338.0,850000.0,16928861.0,17.0
2019,D,1,22,Kauf,1,J,Ja,31,31,Alt-Wiedikon,11–15,12391.0,850000.0,11196000.0,11.0
2019,D,1,22,Kauf,1,J,Ja,40,4,Kreis 4,6,15160.0,1465000.0,9425060.0,6.0
2019,D,1,22,Kauf,1,J,Ja,50,5,Kreis 5,42-46,17623.0,1865000.0,89542800.0,42.0
2019,D,1,22,Kauf,1,J,Ja,51,51,Gewerbeschule,14,18021.0,1807500.0,26005000.0,14.0
2019,D,1,22,Kauf,1,J,Ja,52,52,Escher Wyss,28-32,17470.0,1865000.0,63537800.0,28.0
2019,D,1,22,Kauf,1,J,Ja,60,6,Kreis 6,38,13845.0,1292500.0,54828200.0,38.0
2019,D,1,22,Kauf,1,J,Ja,61,61,Unterstrass,18-24,12356.0,981550.0,29190200.0,18.0
2019,D,1,22,Kauf,1,J,Ja,63,63,Oberstrass,14,15843.0,1705000.0,25638000.0,14.0
2019,D,1,22,Kauf,1,J,Ja,70,7,Kreis 7,100,15245.0,1550500.0,171497674.0,100.0
2019,D,1,22,Kauf,1,J,Ja,71,71,Fluntern,26,18183.0,1850000.0,52249000.0,26.0
2019,D,1,22,Kauf,1,J,Ja,72,72,Hottingen,11,14580.0,1500000.0,21259554.0,11.0
2019,D,1,22,Kauf,1,J,Ja,73,73,Hirslanden,25,17073.0,1575000.0,44403000.0,25.0
2019,D,1,22,Kauf,1,J,Ja,74,74,Witikon,38,12700.0,1430000.0,53586120.0,38.0
2019,D,1,22,Kauf,1,J,Ja,80,8,Kreis 8,15,14427.0,1595000.0,27305000.0,15.0
2019,D,1,22,Kauf,1,J,Ja,82,82,Mühlebach,6,17019.0,1895000.0,13920000.0,6.0
