year,data_status_code,property_type_sort,property_type_code,property_type,market_segment_sort,market_segment_code,market_segment,district_sort,district_code,district,num_units,price_per_m2,median_price,total_price,num_units_clean
2019,D,1,22,Kauf,1,J,Ja,83,83,Weinegg,9,12602.0,1505000.0,13385000.0,9.0
2019,D,1,22,Kauf,1,J,Ja,90,9,Kreis 9,46,11200.0,1095000.0,52364000.0,46.0
2019,D,1,22,Kauf,1,J,Ja,91,91,Albisrieden,21,9740.0,882000.0,19558000.0,21.0
2019,D,1,22,Kauf,1,J,Ja,92,92,Altstetten,25,12339.0,1250000.0,32806000.0,25.0
2019,D,1,22,Kauf,1,J,Ja,100,10,Kreis 10,42-46,12141.0,1350000.0,63250000.0,42.0
2019,D,1,22,Kauf,1,J,Ja,101,101,Höngg,39,12376.0,1350000.0,52935000.0,39.0
2019,D,1,22,Kauf,1,J,Ja,102,102,Wipkingen,7,11905.0,1120000.0,10315000.0,7.0
2019,D,1,22,Kauf,1,J,Ja,110,11,Kreis 11,72,9545.0,914567.0,68639068.0,72.0
2019,D,1,22,Kauf,1,J,Ja,111,111,Affoltern,38-42,9542.0,914567.0,35845000.0,38.0
2019,D,1,22,Kauf,1,J,Ja,115,115,Oerlikon,14,13788.0,984242.0,13480000.0,14.0
2019,D,1,22,Kauf,1,J,Ja,119,119,Seebach,20,9174.0,875519.0,19314068.0,20.0
2019,D,1,22,Kauf,1,J,Ja,120,12,Kreis 12,30,11029.0,790000.0,25603251.0,30.0
2019,D,1,22,Kauf,1,J,Ja,122,122,Schwamendingen-Mitte,26,10951.0,767500.0,20348251.0,26.0
2020,D,1,22,Kauf,1,J,Ja,0,0,Zurich (Total),553,13100.0,1245000.0,811644128.0,553.0
2020,D,1,22,Kauf,1,J,Ja,10,1,Kreis 1,10,15626.0,1185442.0,13965159.0,10.0
2020,D,1,22,Kauf,1,J,Ja,13,13,Lindenhof,7–9,12675.0,1170884.0,9765159.0,7.0
2020,D,1,22,Kauf,1,J,Ja,20,2,Kreis 2,111,12640.0,1285000.0,162802589.0,111.0
2020,D,1,22,Kauf,1,J,Ja,21,21,Wollishofen,95,12704.0,1320000.0,138832589.0,95.0
2020,D,1,22,Kauf,1,J,Ja,23,23,Leimbach,9,8584.0,850000.0,7780000.0,9.0
2020,D,1,22,Kauf,1,J,Ja,24,24,Enge,7,18000.0,2400000.0,16190000.0,7.0
2020,D,1,22,Kauf,1,J,Ja,30,3,Kreis 3,50,11207.0,832072.0,53253203.0,50.0
2020,D,1,22,Kauf,1,J,Ja,31,31,Alt-Wiedikon,27,12275.0,749000.0,31354803.0,27.0
2020,D,1,22,Kauf,1,J,Ja,34,34,Sihlfeld,23,11207.0,862437.0,21898400.0,23.0
2020,D,1,22,Kauf,1,J,Ja,40,4,Kreis 4,4,10490.0,600000.0,2740000.0,4.0
2020,D,1,22,Kauf,1,J,Ja,50,5,Kreis 5,27,17381.0,1700000.0,57782000.0,27.0
2020,D,1,22,Kauf,1,J,Ja,51,51,Gewerbeschule,7,19467.0,1284800.0,9760000.0,7.0
2020,D,1,22,Kauf,1,J,Ja,52,52,Escher Wyss,20,17154.0,1850000.0,48022000.0,20.0
2020,D,1,22,Kauf,1,J,Ja,60,6,Kreis 6,40,13852.0,1175000.0,58773205.0,40.0
2020,D,1,22,Kauf,1,J,Ja,61,61,Unterstrass,25,12742.0,995000.0,26514833.0,25.0
2020,D,1,22,Kauf,1,J,Ja,63,63,Oberstrass,15,15723.0,1980000.0,32258372.0,15.0
2020,D,1,22,Kauf,1,J,Ja,70,7,Kreis 7,114,14366.0,1625000.0,233446783.0,114.0
2020,D,1,22,Kauf,1,J,Ja,71,71,Fluntern,22,18087.0,2387500.0,57097500.0,22.0
2020,D,1,22,Kauf,1,J,Ja,72,72,Hottingen,21,17167.0,2550000.0,59737000.0,21.0
2020,D,1,22,Kauf,1,J,Ja,73,73,Hirslanden,16,17173.0,1970000.0,35365000.0,16.0
2020,D,1,22,Kauf,1,J,Ja,74,74,Witikon,55-59,11977.0,1465000.0,81247283.0,55.0
2020,D,1,22,Kauf,1,J,Ja,80,8,Kreis 8,23,18308.0,2025000.0,45472688.0,23.0
2020,D,1,22,Kauf,1,J,Ja,82,82,Mühlebach,3-9,9751.0,990000.0,2950000.0,3.0
2020,D,1,22,Kauf,1,J,Ja,83,83,Weinegg,19,18472.0,2220000.0,39652688.0,19.0
2020,D,1,22,Kauf,1,J,Ja,90,9,Kreis 9,66,12396.0,717500.0,54184791.0,66.0
2020,D,1,22,Kauf,1,J,Ja,91,91,Albisrieden,22,10003.0,887500.0,19501967.0,22.0
2020,D,1,22,Kauf,1,J,Ja,92,92,Altstetten,44,12663.0,659559.0,34682825.0,44.0
2020,D,1,22,Kauf,1,J,Ja,100,10,Kreis 10,40-44,13467.0,1536500.0,60040000.0,40.0
2020,D,1,22,Kauf,1,J,Ja,101,101,Höngg,30,13207.0,1502500.0,43510000.0,30.0
2020,D,1,22,Kauf,1,J,Ja,102,102,Wipkingen,10,14542.0,1586500.0,16530000.0,10.0
2020,D,1,22,Kauf,1,J,Ja,110,11,Kreis 11,58,10522.0,970000.0,59740711.0,58.0
2020,D,1,22,Kauf,1,J,Ja,111,111,Affoltern,17,10313.0,929000.0,18307469.0,17.0
2020,D,1,22,Kauf,1,J,Ja,115,115,Oerlikon,19,13611.0,1225000.0,21278242.0,19.0
2020,D,1,22,Kauf,1,J,Ja,119,119,Seebach,22-26,9442.0,885000.0,20155000.0,22.0
2020,D,1,22,Kauf,1,J,Ja,120,12,Kreis 12,10,9646.0,1010000.0,9443000.0,10.0
2020,D,1,22,Kauf,1,J,Ja,122,122,Schwamendingen-Mitte,5,8421.0,950000.0,4329000.0,5.0
2020,D,1,22,Kauf,1,J,Ja,123,123,Hirzenbach,3-9,9670.0,1025000.0,3043000.0,3.0
2021,D,1,22,Kauf,1,J,Ja,0,0,Zurich (Total),820,13143.0,1233500.0,1153872571.0,820.0
2021,D,1,22,Kauf,1,J,Ja,20,2,Kreis 2,46,16354.0,1935000.0,95340798.0,46.0
2021,D,1,22,Kauf,1,J,Ja,21,21,Wollishofen,29,16642.0,1970000.0,60723000.0,29.0
2021,D,1,22,Kauf,1,J,Ja,23,23,Leimbach,5,13100.0,1310000.0,6641000.0,5.0
2021,D,1,22,Kauf,1,J,Ja,24,24,Enge,12,18972.0,2604167.0,27976798.0,12.0
2021,D,1,22,Kauf,1,J,Ja,30,3,Kreis 3,41,14198.0,1200000.0,52524830.0,41.0
2021,D,1,22,Kauf,1,J,Ja,31,31,Alt-Wiedikon,21,14275.0,1540000.0,32526569.0,21.0
2021,D,1,22,Kauf,1,J,Ja,34,34,Sihlfeld,17-19,9339.0,745455.0,19378261.0,17.0
2021,D,1,22,Kauf,1,J,Ja,40,4,Kreis 4,45,12161.0,424565.0,30079802.0,45.0
2021,D,1,22,Kauf,1,J,Ja,42,42,Langstrasse,4–6,18336.0,1577500.0,8625000.0,4.0
2021,D,1,22,Kauf,1,J,Ja,44,44,Hard,31-38,11884.0,311788.0,19254802.0,31.0
2021,D,1,22,Kauf,1,J,Ja,50,5,Kreis 5,29,17892.0,2050000.0,67394345.0,29.0
2021,D,1,22,Kauf,1,J,Ja,51,51,Gewerbeschule,4,10479.0,1082213.0,4670345.0,4.0
2021,D,1,22,Kauf,1,J,Ja,52,52,Escher Wyss,25,17981.0,2210000.0,62724000.0,25.0
2021,D,1,22,Kauf,1,J,Ja,60,6,Kreis 6,53,16125.0,1174500.0,67803032.0,53.0
2021,D,1,22,Kauf,1,J,Ja,61,61,Unterstrass,32,16226.0,1270000.0,43100032.0,32.0
2021,D,1,22,Kauf,1,J,Ja,63,63,Oberstrass,21,14231.0,724200.0,24703000.0,21.0
2021,D,1,22,Kauf,1,J,Ja,70,7,Kreis 7,95,17434.0,1970000.0,208147462.0,95.0
2021,D,1,22,Kauf,1,J,Ja,71,71,Fluntern,30-34,18675.0,2020000.0,73229162.0,30.0
2021,D,1,22,Kauf,1,J,Ja,72,72,Hottingen,27–29,18813.0,2900000.0,82628300.0,27.0
2021,D,1,22,Kauf,1,J,Ja,74,74,Witikon,31-35,14208.0,1400000.0,43850000.0,31.0
2021,D,1,22,Kauf,1,J,Ja,80,8,Kreis 8,18,20588.0,2205000.0,40020000.0,18.0
2021,D,1,22,Kauf,1,J,Ja,81,81,Seefeld,4,23640.0,1775000.0,9400000.0,4.0
2021,D,1,22,Kauf,1,J,Ja,82,82,Mühlebach,9,18966.0,2130000.0,16475000.0,9.0
2021,D,1,22,Kauf,1,J,Ja,83,83,Weinegg,5,21053.0,2750000.0,14145000.0,5.0
2021,D,1,22,Kauf,1,J,Ja,90,9,Kreis 9,59,13585.0,1375000.0,79012313.0,59.0
2021,D,1,22,Kauf,1,J,Ja,91,91,Albisrieden,31,14190.0,1400000.0,46272313.0,31.0
2021,D,1,22,Kauf,1,J,Ja,92,92,Altstetten,28,11795.0,1312687.0,32740000.0,28.0
2021,D,1,22,Kauf,1,J,Ja,100,10,Kreis 10,80,13800.0,1315000.0,105348676.0,80.0
2021,D,1,22,Kauf,1,J,Ja,101,101,Höngg,62,13452.0,1450000.0,84357676.0,62.0
2021,D,1,22,Kauf,1,J,Ja,102,102,Wipkingen,18,15820.0,1125000.0,20991000.0,18.0
2021,D,1,22,Kauf,1,J,Ja,110,11,Kreis 11,341,11750.0,1153500.0,394450813.0,341.0
2021,D,1,22,Kauf,1,J,Ja,111,111,Affoltern,32,11082.0,985000.0,33854000.0,32.0
2021,D,1,22,Kauf,1,J,Ja,115,115,Oerlikon,17,12835.0,990000.0,18854000.0,17.0
2021,D,1,22,Kauf,1,J,Ja,119,119,Seebach,292,11724.0,1169250.0,341742813.0,292.0
2021,D,1,22,Kauf,1,J,Ja,120,12,Kreis 12,11-19,10833.0,1155000.0,12770500.0,11.0
2021,D,1,22,Kauf,1,J,Ja,121,121,Saatlen,4-12,9849.0,1022500.0,4105000.0,4.0
2021,D,1,22,Kauf,1,J,Ja,122,122,Schwamendingen-Mitte,6,11344.0,1152500.0,6965500.0,6.0
2022,D,1,22,Kauf,1,J,Ja,0,0,Zurich (Total),654,14610.0,1419077.0,1069669116.0,654.0
2022,D,1,22,Kauf,1,J,Ja,10,1,Kreis 1,7,18966.0,982000.0,7912000.0,7.0
2022,D,1,22,Kauf,1,J,Ja,20,2,Kreis 2,161-165,11915.0,1235500.0,216007679.0,161.0
2022,D,1,22,Kauf,1,J,Ja,21,21,Wollishofen,141,11882.0,1215000.0,174383679.0,141.0
2022,D,1,22,Kauf,1,J,Ja,23,23,Leimbach,6,9443.0,987583.0,6404000.0,6.0
2022,D,1,22,Kauf,1,J,Ja,24,24,Enge,14,19551.0,2350000.0,35220000.0,14.0
2022,D,1,22,Kauf,1,J,Ja,30,3,Kreis 3,25,16371.0,2085000.0,47525226.0,25.0
2022,D,1,22,Kauf,1,J,Ja,31,31,Alt-Wiedikon,20,16744.0,1965000.0,36149202.0,20.0
2022,D,1,22,Kauf,1,J,Ja,34,34,Sihlfeld,3-9,20508.0,2420000.0,5580000.0,3.0
2022,D,1,22,Kauf,1,J,Ja,40,4,Kreis 4,9,17368.0,1350000.0,14104000.0,9.0
2022,D,1,22,Kauf,1,J,Ja,42,42,Langstrasse,6–8,17965.0,1675000.0,10604000.0,6.0
2022,D,1,22,Kauf,1,J,Ja,50,5,Kreis 5,29,19412.0,1900000.0,59083176.0,29.0
2022,D,1,22,Kauf,1,J,Ja,51,51,Gewerbeschule,4,11325.0,707474.0,3005258.0,4.0
2022,D,1,22,Kauf,1,J,Ja,52,52,Escher Wyss,25,19907.0,1950000.0,56077918.0,25.0
2022,D,1,22,Kauf,1,J,Ja,60,6,Kreis 6,32,17213.0,1610000.0,62208912.0,32.0
2022,D,1,22,Kauf,1,J,Ja,61,61,Unterstrass,15,15500.0,1340000.0,21113912.0,15.0
2022,D,1,22,Kauf,1,J,Ja,63,63,Oberstrass,17,20000.0,2540000.0,41095000.0,17.0
2022,D,1,22,Kauf,1,J,Ja,70,7,Kreis 7,135,17188.0,1926175.0,281506205.0,135.0
2022,D,1,22,Kauf,1,J,Ja,71,71,Fluntern,45,19365.0,2320000.0,112179812.0,45.0
2022,D,1,22,Kauf,1,J,Ja,72,72,Hottingen,17,19559.0,2500000.0,46510199.0,17.0
2022,D,1,22,Kauf,1,J,Ja,73,73,Hirslanden,17,16618.0,1523521.0,30538294.0,17.0
2022,D,1,22,Kauf,1,J,Ja,74,74,Witikon,56,15173.0,1585900.0,92277900.0,56.0
2022,D,1,22,Kauf,1,J,Ja,80,8,Kreis 8,14-26,19660.0,2045000.0,31514000.0,14.0
2022,D,1,22,Kauf,1,J,Ja,82,82,Mühlebach,4–6,19664.0,2342500.0,13820000.0,4.0
2022,D,1,22,Kauf,1,J,Ja,83,83,Weinegg,7,19167.0,1790000.0,15294000.0,7.0
2022,D,1,22,Kauf,1,J,Ja,90,9,Kreis 9,52,15174.0,1374525.0,72698089.0,52.0
2022,D,1,22,Kauf,1,J,Ja,91,91,Albisrieden,23,15140.0,1450000.0,34832935.0,23.0
2022,D,1,22,Kauf,1,J,Ja,92,92,Altstetten,29,15208.0,1302500.0,37865154.0,29.0
2022,D,1,22,Kauf,1,J,Ja,100,10,Kreis 10,93,14919.0,1630000.0,153695646.0,93.0
2022,D,1,22,Kauf,1,J,Ja,101,101,Höngg,79,15172.0,1640000.0,133027478.0,79.0
2022,D,1,22,Kauf,1,J,Ja,102,102,Wipkingen,14,13260.0,1434238.0,20668169.0,14.0
2022,D,1,22,Kauf,1,J,Ja,110,11,Kreis 11,86,12691.0,1306500.0,110855493.0,86.0
2022,D,1,22,Kauf,1,J,Ja,111,111,Affoltern,24,10886.0,1306500.0,32487000.0,24.0
2022,D,1,22,Kauf,1,J,Ja,115,115,Oerlikon,24,14928.0,1269500.0,27392882.0,24.0
2022,D,1,22,Kauf,1,J,Ja,119,119,Seebach,38,13234.0,1340556.0,50975611.0,38.0
2022,D,1,22,Kauf,1,J,Ja,120,12,Kreis 12,11-19,11906.0,970000.0,12558689.0,11.0
2022,D,1,22,Kauf,1,J,Ja,121,121,Saatlen,3–5,13235.0,1101845.0,5173689.0,3.0
2022,D,1,22,Kauf,1,J,Ja,122,122,Schwamendingen-Mitte,5,12946.0,725000.0,5473000.0,5.0
2023,D,1,22,Kauf,1,J,Ja,0,0,Zurich (Total),633,15603.0,1455000.0,1023033205.0,633.0
2023,D,1,22,Kauf,1,J,Ja,20,2,Kreis 2,37,18053.0,1750000.0,66430300.0,37.0
2023,D,1,22,Kauf,1,J,Ja,21,21,Wollishofen,24,18044.0,1730000.0,42392523.0,24.0
2023,D,1,22,Kauf,1,J,Ja,23,23,Leimbach,3-9,13200.0,1650000.0,4610000.0,3.0
2023,D,1,22,Kauf,1,J,Ja,24,24,Enge,10–12,20133.0,2040000.0,19427777.0,10.0
2023,D,1,22,Kauf,1,J,Ja,30,3,Kreis 3,43,16875.0,1325000.0,66574578.0,43.0
2023,D,1,22,Kauf,1,J,Ja,31,31,Alt-Wiedikon,31,17742.0,1389000.0,51017900.0,31.0
2023,D,1,22,Kauf,1,J,Ja,33,33,Friesenberg,3-9,10395.0,751678.0,2136678.0,3.0
2023,D,1,22,Kauf,1,J,Ja,34,34,Sihlfeld,9–11,16875.0,1455000.0,13420000.0,9.0
2023,D,1,22,Kauf,1,J,Ja,40,4,Kreis 4,10–12,12829.0,697500.0,9112000.0,10.0
2023,D,1,22,Kauf,1,J,Ja,42,42,Langstrasse,6,9868.0,855000.0,5985000.0,6.0
2023,D,1,22,Kauf,1,J,Ja,44,44,Hard,3–5,13834.0,464000.0,2137000.0,3.0
2023,D,1,22,Kauf,1,J,Ja,50,5,Kreis 5,21,20000.0,1900000.0,43620677.0,21.0
2023,D,1,22,Kauf,1,J,Ja,52,52,Escher Wyss,18–20,19798.0,1885000.0,40680677.0,18.0
2023,D,1,22,Kauf,1,J,Ja,60,6,Kreis 6,29,18684.0,1780000.0,51011444.0,29.0
2023,D,1,22,Kauf,1,J,Ja,61,61,Unterstrass,18,18222.0,1472797.0,28033444.0,18.0
2023,D,1,22,Kauf,1,J,Ja,63,63,Oberstrass,11,21600.0,2277477.0,22978000.0,11.0
2023,D,1,22,Kauf,1,J,Ja,70,7,Kreis 7,84,18178.0,1870000.0,171270921.0,84.0
2023,D,1,22,Kauf,1,J,Ja,71,71,Fluntern,14,20054.0,2357471.0,31795619.0,14.0
2023,D,1,22,Kauf,1,J,Ja,72,72,Hottingen,22,19268.0,2425000.0,55430000.0,22.0
2023,D,1,22,Kauf,1,J,Ja,73,73,Hirslanden,5,21111.0,1880000.0,10280000.0,5.0
2023,D,1,22,Kauf,1,J,Ja,74,74,Witikon,43,17586.0,1675000.0,73765302.0,43.0
2023,D,1,22,Kauf,1,J,Ja,80,8,Kreis 8,44,21034.0,2188000.0,108830512.0,44.0
2023,D,1,22,Kauf,1,J,Ja,82,82,Mühlebach,25,22917.0,2717069.0,66072500.0,25.0
2023,D,1,22,Kauf,1,J,Ja,83,83,Weinegg,16–18,18538.0,1965000.0,36204000.0,16.0
2023,D,1,22,Kauf,1,J,Ja,90,9,Kreis 9,132,13404.0,1153000.0,170648531.0,132.0
2023,D,1,22,Kauf,1,J,Ja,91,91,Albisrieden,43,13844.0,1250000.0,61361811.0,43.0
2023,D,1,22,Kauf,1,J,Ja,92,92,Altstetten,89,11866.0,1100000.0,109286720.0,89.0
2023,D,1,22,Kauf,1,J,Ja,100,10,Kreis 10,62,17129.0,1797500.0,118054252.0,62.0
2023,D,1,22,Kauf,1,J,Ja,101,101,Höngg,31,16228.0,1730000.0,52030809.0,31.0
2023,D,1,22,Kauf,1,J,Ja,102,102,Wipkingen,31,19261.0,2200000.0,66023443.0,31.0
2023,D,1,22,Kauf,1,J,Ja,110,11,Kreis 11,118,12887.0,1230000.0,154699415.0,118.0
2023,D,1,22,Kauf,1,J,Ja,111,111,Affoltern,39,12125.0,1155000.0,47067275.0,39.0
2023,D,1,22,Kauf,1,J,Ja,115,115,Oerlikon,26,13925.0,902500.0,30982747.0,26.0
2023,D,1,22,Kauf,1,J,Ja,119,119,Seebach,53,13591.0,1345000.0,76649393.0,53.0
2023,D,1,22,Kauf,1,J,Ja,120,12,Kreis 12,50-54,12851.0,1252500.0,61259955.0,50.0
2023,D,1,22,Kauf,1,J,Ja,121,121,Saatlen,3-9,12500.0,1101000.0,2951000.0,3.0
2023,D,1,22,Kauf,1,J,Ja,122,122,Schwamendingen-Mitte,44–48,12960.0,1255000.0,55465000.0,44.0
2024,D,1,22,Kauf,1,J,Ja,0,0,Zurich (Total),672,16667.0,1475000.0,1100600645.0,672.0
2024,D,1,22,Kauf,1,J,Ja,10,1,Kreis 1,5-15,19672.0,1700000.0,9005000.0,5.0
2024,D,1,22,Kauf,1,J,Ja,20,2,Kreis 2,52-58,19744.0,2057500.0,116271491.0,52.0
2024,D,1,22,Kauf,1,J,Ja,21,21,Wollishofen,28-32,19744.0,2127500.0,62509879.0,28.0
2024,D,1,22,Kauf,1,J,Ja,23,23,Leimbach,6,10460.0,1025000.0,6245000.0,6.0
2024,D,1,22,Kauf,1,J,Ja,24,24,Enge,18,22125.0,2120606.0,47516612.0,18.0
2024,D,1,22,Kauf,1,J,Ja,30,3,Kreis 3,23,18416.0,1750000.0,40610429.0,23.0
2024,D,1,22,Kauf,1,J,Ja,31,31,Alt-Wiedikon,17,18200.0,1750000.0,31050429.0,17.0
2024,D,1,22,Kauf,1,J,Ja,34,34,Sihlfeld,3–5,19802.0,1860000.0,7920000.0,3.0
2024,D,1,22,Kauf,1,J,Ja,40,4,Kreis 4,18,21095.0,1792500.0,32625000.0,18.0
2024,D,1,22,Kauf,1,J,Ja,41,41,Werd,9,20762.0,2300000.0,20095000.0,9.0
2024,D,1,22,Kauf,1,J,Ja,42,42,Langstrasse,6–8,21429.0,1450000.0,10210000.0,6.0
2024,D,1,22,Kauf,1,J,Ja,50,5,Kreis 5,31,19307.0,1750000.0,59323000.0,31.0
2024,D,1,22,Kauf,1,J,Ja,51,51,Gewerbeschule,5,14203.0,723014.0,3900000.0,5.0
2024,D,1,22,Kauf,1,J,Ja,52,52,Escher Wyss,26,19796.0,1870000.0,55423000.0,26.0
2024,D,1,22,Kauf,1,J,Ja,60,6,Kreis 6,34,19656.0,2277500.0,69262750.0,34.0
2024,D,1,22,Kauf,1,J,Ja,61,61,Unterstrass,16,17842.0,2245000.0,32866000.0,16.0
2024,D,1,22,Kauf,1,J,Ja,63,63,Oberstrass,18,20335.0,2327500.0,36396750.0,18.0
2024,D,1,22,Kauf,1,J,Ja,70,7,Kreis 7,73,18750.0,1953148.0,153609125.0,73.0
2024,D,1,22,Kauf,1,J,Ja,71,71,Fluntern,10,18868.0,2200000.0,20664000.0,10.0
2024,D,1,22,Kauf,1,J,Ja,72,72,Hottingen,25,21067.0,2431000.0,63982931.0,25.0
2024,D,1,22,Kauf,1,J,Ja,73,73,Hirslanden,6-10,22648.0,2177500.0,22460000.0,6.0
2024,D,1,22,Kauf,1,J,Ja,74,74,Witikon,28,15724.0,1600000.0,46502194.0,28.0
2024,D,1,22,Kauf,1,J,Ja,80,8,Kreis 8,31,21923.0,1900000.0,69714000.0,31.0
2024,D,1,22,Kauf,1,J,Ja,81,81,Seefeld,5,19643.0,1750000.0,9140000.0,5.0
2024,D,1,22,Kauf,1,J,Ja,82,82,Mühlebach,14,22294.0,2011000.0,33039000.0,14.0
2024,D,1,22,Kauf,1,J,Ja,83,83,Weinegg,12,21755.0,2216500.0,27535000.0,12.0
2024,D,1,22,Kauf,1,J,Ja,90,9,Kreis 9,160,16722.0,1354572.0,214513150.0,160.0
2024,D,1,22,Kauf,1,J,Ja,91,91,Albisrieden,118,16761.0,1344786.0,153957681.0,118.0
2024,D,1,22,Kauf,1,J,Ja,92,92,Altstetten,42,15173.0,1402500.0,60555469.0,42.0
2024,D,1,22,Kauf,1,J,Ja,100,10,Kreis 10,80,14286.0,1540000.0,124843973.0,80.0
2024,D,1,22,Kauf,1,J,Ja,101,101,Höngg,60,15134.0,1567644.0,97050657.0,60.0
2024,D,1,22,Kauf,1,J,Ja,102,102,Wipkingen,20,10376.0,1267263.0,27793316.0,20.0
2024,D,1,22,Kauf,1,J,Ja,110,11,Kreis 11,135,13800.0,1160000.0,169206399.0,135.0
2024,D,1,22,Kauf,1,J,Ja,111,111,Affoltern,25-29,12962.0,990000.0,25937342.0,25.0
2024,D,1,22,Kauf,1,J,Ja,115,115,Oerlikon,41,15652.0,1354850.0,53426272.0,41.0
2024,D,1,22,Kauf,1,J,Ja,119,119,Seebach,69,14138.0,1307000.0,89842784.0,69.0
2024,D,1,22,Kauf,1,J,Ja,120,12,Kreis 12,30,13759.0,1252500.0,41616329.0,30.0
2024,D,1,22,Kauf,1,J,Ja,122,122,Schwamendingen-Mitte,27,13902.0,1275000.0,37873348.0,27.0
